file,pe_min,pe_p10,pe_p25,pe_median,pe_p75,pe_p90,pe_max,pe_mean,pe_std,pe_skew,pe_kurt,stress_I1_min,stress_I1_p10,stress_I1_p25,stress_I1_median,stress_I1_p75,stress_I1_p90,stress_I1_max,stress_I1_mean,stress_I1_std,stress_I1_skew,stress_I1_kurt,stress_vm_min,stress_vm_p10,stress_vm_p25,stress_vm_median,stress_vm_p75,stress_vm_p90,stress_vm_max,stress_vm_mean,stress_vm_std,stress_vm_skew,stress_vm_kurt,sxx_min,sxx_p10,sxx_p25,sxx_median,sxx_p75,sxx_p90,sxx_max,sxx_mean,sxx_std,sxx_skew,sxx_kurt,syy_min,syy_p10,syy_p25,syy_median,syy_p75,syy_p90,syy_max,syy_mean,syy_std,syy_skew,syy_kurt,szz_min,szz_p10,szz_p25,szz_median,szz_p75,szz_p90,szz_max,szz_mean,szz_std,szz_skew,szz_kurt,sxy_min,sxy_p10,sxy_p25,sxy_median,sxy_p75,sxy_p90,sxy_max,sxy_mean,sxy_std,sxy_skew,sxy_kurt,sxz_min,sxz_p10,sxz_p25,sxz_median,sxz_p75,sxz_p90,sxz_max,sxz_mean,sxz_std,sxz_skew,sxz_kurt,syz_min,syz_p10,syz_p25,syz_median,syz_p75,syz_p90,syz_max,syz_mean,syz_std,syz_skew,syz_kurt,coord_min,coord_p10,coord_p25,coord_median,coord_p75,coord_p90,coord_max,coord_mean,coord_std,coord_skew,coord_kurt,voro_vol_min,voro_vol_p10,voro_vol_p25,voro_vol_median,voro_vol_p75,voro_vol_p90,voro_vol_max,voro_vol_mean,voro_vol_std,voro_vol_skew,voro_vol_kurt,frac_coord_le_11,frac_coord_le_10,frac_coord_le_9,frac_vm_top5,frac_pe_top5,coord_bin_4_5,coord_bin_6_7,coord_bin_8_9,coord_bin_10_11,coord_bin_12,coord_below_8,coord_perfect_12,pe_bin_0,pe_bin_1,pe_bin_2,pe_bin_3,pe_bin_4,pe_bin_5,pe_bin_6,pe_bin_7,pe_bin_8,pe_bin_9,pe_below_min,pe_above_max,pe_absolute_min,file_path
dump.ni_fcc_r3.1_c7.5_7.5_8.1_a.004000,-4.47142,-4.43596,-4.42564,-4.41194,-4.395885,-4.37653,-3.47788,-4.400384947428067,0.07458415350681141,7.367975382945206,63.39467228425762,-5195136.0,-1443874.4,-752712.0,2940.399999999994,725844.0,1384157.0000000005,6001490.0,-15490.150889466726,1107330.9872595111,-0.04279621565421449,0.16598115555650184,101597.66239593114,654591.7932545635,847091.3942365455,1089302.2996777755,1358295.5459532335,1630383.2893081761,3105603.1263493733,1121507.464527501,383502.2974120773,0.538731904889211,0.4571352031515379,-2218290.0,-622649.6,-314596.0,12681.5,319626.0,593593.6000000001,2121170.0,-3258.9584407668585,472863.6811099563,-0.17396042006384646,0.05390268314853808,-1968600.0,-617616.4,-311126.5,10605.0,318964.0,582473.2000000001,1994630.0,-5159.312624907134,470521.55587617966,-0.1701819056743784,0.07563890617556934,-2239870.0,-631045.0,-321299.5,1984.06,322317.5,602490.2000000001,1885690.0,-7071.879823792735,481639.3219680096,-0.17005468260854587,0.15697012684052147,-1577300.0,-417008.4,-222260.5,-3842.27,220539.5,423716.2000000002,1367550.0,-23.0333113769433,332745.7141873981,0.01965310103890947,0.16690473544776818,-1440440.0,-422962.8,-221579.0,-2556.62,217431.5,429433.6000000001,1418400.0,-216.82573430082505,333880.3275899195,0.017930297925205663,0.16965396546552292,-1457270.0,-428614.6,-222687.5,-506.1,219172.0,422228.0,1467940.0,-647.5625802933956,334650.5413780804,0.01243129535301489,0.2016457944787029,6.0,13.0,13.0,14.0,15.0,15.0,18.0,13.932632374236606,1.0575886161092538,-0.9464695676027208,4.18007430941979,10.3583,10.8047,10.918050000000001,11.0459,11.1785,11.310880000000001,88.4443,11.389838179185292,3.6767886615921856,13.554195225601461,202.6892584244611,0.01341056475476925,0.00931813889063779,0.005162752628596613,0.050053516338223254,0.050053516338223254,0.0,0.0008184851728262922,0.0043442674557703205,0.008247812126172637,0.9865894352452308,0.0008184851728262922,0.04734621922810552,0.003588742680853743,0.0027702575080274508,0.0008814455707360071,0.0036517030787634576,0.0005036831832777183,0.00012592079581942958,0.0,0.0,0.0,0.0,0.9884782471825222,0.0,-4.47142,/home/santi-simaf/Escritorio/ENERGY.PY-V2/databases/results_plus_plus/dump.ni_fcc_r3.1_c7.5_7.5_8.1_a.004000
dump.ni_fcc_r3.1_c7.5_7.5_8.1_a.005000,-4.46962,-4.435957999999999,-4.4257,-4.41201,-4.395545,-4.376062,-3.45715,-4.400275886167601,0.07479956360426596,7.374824100924161,63.66013807564591,-4425957.0,-1443821.22,-752527.8500000001,-2700.0,717541.0,1365896.2000000016,4964090.0,-22507.37866734874,1099257.555594758,-0.051854898790069937,0.07787832771445391,150404.0936284897,660412.2744432911,853135.3191214157,1094074.1602381212,1365634.5068909577,1641093.478999826,3217512.2308586924,1130039.37503703,390202.7823954525,0.5811648797693468,0.5477074637731674,-2068270.0,-617320.2,-314480.5,5949.81,317836.0,589501.6000000001,1992400.0,-6623.632981307058,472933.49312125985,-0.17479751049585449,0.0782479717951472,-2210650.0,-618830.6,-314125.0,8721.31,315240.0,585396.4000000001,2005310.0,-6781.997924825286,472175.30413969205,-0.1833424754113094,0.13754570305570368,-2148180.0,-623068.2,-327327.0,7892.46,316903.0,585371.6000000001,1724790.0,-9101.747761216395,477582.97776014503,-0.17428996568812885,0.11826902697832153,-1484100.0,-416776.2,-221233.5,-51.017,223952.0,426240.0000000001,1425300.0,1755.75615758421,335003.4606195939,0.024961691501936452,0.23972922659945528,-1524610.0,-424892.6,-219246.5,1580.46,223196.5,425433.80000000005,1301330.0,786.4005907951903,336243.1590859119,-0.0120752196257021,0.19073897894314706,-1486700.0,-427965.8,-222977.0,-782.637,224655.0,426847.80000000016,1700090.0,-908.6924559982372,339401.3521970641,0.00765976834411866,0.2580186370188202,6.0,13.0,13.0,14.0,15.0,15.0,17.0,13.95366114713845,1.0643534037186255,-0.9825524127623123,4.333493999366074,10.3913,10.807,10.9195,11.0459,11.1761,11.306180000000001,95.9589,11.388116923754959,3.697790126864001,13.863708975540803,214.04475789926192,0.013914247938046968,0.009569980482276648,0.005792356607693761,0.050053516338223254,0.050053516338223254,0.0,0.0006925643770068627,0.005099792230686898,0.008121891330353207,0.986085752061953,0.0006925643770068627,0.04243530819114777,0.003588742680853743,0.0027702575080274508,0.0008184851728262922,0.0037146634766731727,0.0003777623874582887,0.00025184159163885915,0.0,0.0,0.0,0.0,0.9884782471825222,0.0,-4.46962,/home/santi-simaf/Escritorio/ENERGY.PY-V2/databases/results_plus_plus/dump.ni_fcc_r3.1_c7.5_7.5_8.1_a.005000
dump.ni_fcc_r3.1_c7.5_7.5_8.1_n.001000,-4.47466,-4.43532,-4.424945,-4.41154,-4.394945,-4.375604,-3.46365,-4.399711602971731,0.07471735707294201,7.357411085161977,63.41819854899341,-4948840.0,-1376773.98,-685878.2,53570.0,782576.6399999999,1431706.9400000002,4262210.0,40407.20008058931,1092961.0172517567,-0.07830427711672461,0.06301548397760248,108227.29335343279,656662.0127062595,854123.4377460734,1104701.3338976107,1382083.5477634324,1665912.8179254278,3113315.2399867894,1139092.167205568,398181.5898626539,0.5743513271383041,0.5552682579645913,-2102130.0,-606668.4,-303487.0,34785.1,340338.5,604280.4000000001,1623130.0,13083.307422854625,472782.5044474188,-0.19552953696513672,0.034935432059017835,-2105840.0,-592793.6,-291374.0,28650.5,339002.5,600722.4000000003,2051310.0,13685.256063205943,469964.27963307226,-0.20711642950141945,0.11438261403462802,-2178180.0,-593387.8,-295450.0,28028.8,333745.5,610742.4000000001,1830390.0,13638.636594528742,472746.96312489174,-0.182583819513674,0.17413669740811555,-1282140.0,-431399.6,-226547.5,-169.602,221884.5,433107.60000000015,1645490.0,178.48352778694132,342779.32046346465,0.03280571034435811,0.21998166667688057,-1367050.0,-431978.0,-226290.0,-193.096,226809.5,429576.20000000007,1599380.0,288.1977445736327,340642.2403328625,0.03968473966270269,0.19766988230180527,-1496950.0,-431471.2,-221950.5,-1045.77,225067.5,424056.60000000003,1529970.0,-15.089350431279378,342061.8559118297,-0.00332915097673226,0.3056063967162257,6.0,13.0,13.0,14.0,15.0,15.0,17.0,13.906944531889442,1.0627718218081215,-1.0140221512062946,4.534109797439897,10.4089,10.82352,10.9335,11.0586,11.1894,11.3196,100.94,11.401632223131651,3.651546341021691,13.65685983270046,209.16506816162598,0.013284643958949821,0.010010703267644652,0.00617011899515205,0.050053516338223254,0.050053516338223254,0.0,0.0008814455707360071,0.005288673424416042,0.007114524963797771,0.9867153560410502,0.0008814455707360071,0.046212932065730655,0.003588742680853743,0.002707297110117736,0.0012592079581942959,0.003336901089214884,0.00044072278536800354,0.00012592079581942958,0.0,0.0,0.0,0.0,0.988541207580432,0.0,-4.47466,/home/santi-simaf/Escritorio/ENERGY.PY-V2/databases/results_plus_plus/dump.ni_fcc_r3.1_c7.5_7.5_8.1_n.001000
dump.ni_fcc_r3.1_c7.5_7.5_8.1_n.002000,-4.46887,-4.43626,-4.42567,-4.4119,-4.39555,-4.376362,-3.49854,-4.400307791978846,0.07457978528896377,7.32887667012357,62.72237476073392,-4224990.0,-1403982.4200000002,-727017.5,26069.799999999996,757478.25,1404378.8,5252770.0,9707.384936243781,1098285.4753897928,-0.0505707726281502,0.062443979122465354,103447.49565065508,646177.6659983482,842157.0333993934,1087326.41639252,1363558.5510674515,1639614.3658747564,3507455.8647412797,1123363.2627023319,392772.2272336062,0.5650607624766247,0.4415280989244619,-2234460.0,-613020.6,-316028.0,15657.5,330190.0,594885.2000000001,1773870.0,1632.0754867380222,474322.228874588,-0.1493824150774728,0.05250156351890123,-1969650.0,-604060.2,-304080.0,16197.0,332446.5,596818.4000000004,1642900.0,4847.437084858025,470288.00906880037,-0.17550763600604577,0.04054643684823356,-1903590.0,-619987.0,-309423.0,18060.5,337857.5,595447.0000000002,2084750.0,3227.8723646477356,475005.5995801511,-0.17459385821739312,0.04034246040099454,-1280590.0,-431866.0,-222340.5,-3765.72,216713.0,421203.6000000004,1492760.0,-2697.6003638796196,338048.2048616697,0.027948948302757348,0.26671803018144224,-1543750.0,-420944.2,-218525.5,736.777,219970.0,427151.8000000001,1382110.0,1274.0164781464462,335171.869913791,0.015445250832312673,0.31089826400021314,-1271660.0,-418207.6,-220686.5,-1267.71,216515.5,420978.20000000007,1378530.0,-1191.6667991103686,332589.286320311,-0.0180414172791779,0.16196392956280192,6.0,13.0,13.0,14.0,15.0,15.0,17.0,13.934017502990619,1.0471460949452367,-0.8997792412139994,3.899041434851953,10.4324,10.814119999999999,10.92445,11.0512,11.18525,11.31478,86.5151,11.384362727444437,3.5458482305759675,13.29945797205924,195.05119280394354,0.013095762765220675,0.008688534911540641,0.005603475413964616,0.050053516338223254,0.050053516338223254,0.0,0.00025184159163885915,0.005351633822325757,0.00749228735125606,0.9869042372347793,0.00025184159163885915,0.04570924888245294,0.0033998614871245986,0.0028332179059371654,0.0012592079581942959,0.003273940691305169,0.0006296039790971479,6.296039790971479e-05,0.0,0.0,0.0,0.0,0.988541207580432,0.0,-4.46887,/home/santi-simaf/Escritorio/ENERGY.PY-V2/databases/results_plus_plus/dump.ni_fcc_r3.1_c7.5_7.5_8.1_n.002000
dump.ni_fcc_r3.1_c7.5_7.5_8.1_n.003000,-4.47748,-4.4360479999999995,-4.42546,-4.412,-4.39499,-4.375234,-3.46103,-4.399989205439778,0.07467446456808344,7.331628116801739,63.1400352551826,-4989850.0,-1419670.8,-724916.95,23953.5,777754.5,1437374.4000000004,5275300.0,14514.241562719888,1116662.6448880313,-0.047194787806139185,0.05641594071670353,128520.47187968265,652917.7962531559,851213.6696662926,1089460.7097427242,1366271.236301188,1643033.051201888,3200134.694138983,1129033.4601814277,393595.4188730052,0.6078829717667428,0.650602476732749,-2280210.0,-605947.7999999999,-306613.0,20548.3,330468.0,601252.2000000001,2111830.0,5899.774270906,473795.78275086475,-0.18390062842730376,0.12020096528895108,-2339130.0,-617973.8,-316186.0,15820.4,337226.5,609683.2000000001,1824760.0,3758.1347512245798,482040.5192247151,-0.12813362787773888,0.010830528434583986,-2041120.0,-619463.4,-306606.5,19722.1,336108.5,607213.6000000001,2016460.0,4856.332540589308,478866.7262628236,-0.18264665418842735,0.09032865972990489,-1297900.0,-425751.8,-224546.5,-3872.37,220888.0,416715.4,1711020.0,-2871.42005456891,336284.8558000995,0.043197563886933,0.3058103757602546,-1469050.0,-421599.4,-222552.0,-5204.58,216065.0,427806.00000000006,1650070.0,-759.8069119561791,335526.7396288626,0.07657245742003015,0.30385425684306844,-1381870.0,-433749.0,-223443.0,544.982,225120.0,427248.8000000001,1455280.0,-346.58415520556616,340056.98931830877,-0.029355003841203247,0.2051020736210578,7.0,13.0,13.0,14.0,15.0,15.0,18.0,13.924069760120885,1.0438209999726933,-0.939470381263792,4.262478245629827,10.2692,10.8146,10.9257,11.0533,11.1856,11.32328,87.3331,11.391379783416232,3.5966678504021274,13.425721913098116,198.42155327587213,0.012843921173581817,0.0089403765031795,0.005666435811874331,0.050053516338223254,0.050053516338223254,0.0,0.00044072278536800354,0.005225713026506327,0.007177485361707486,0.9871560788264182,0.00044072278536800354,0.04337971415979349,0.0033998614871245986,0.0028961783038468805,0.0009444059686457218,0.0036517030787634576,0.00025184159163885915,0.00025184159163885915,0.0,0.0,0.0,0.0,0.9886041679783416,0.0,-4.47748,/home/santi-simaf/Escritorio/ENERGY.PY-V2/databases/results_plus_plus/dump.ni_fcc_r3.1_c7.5_7.5_8.1_n.003000
dump.ni_fcc_r3.1_c7.5_7.5_8.1_n.004000,-4.47142,-4.43596,-4.42564,-4.41194,-4.395885,-4.37653,-3.47788,-4.400384947428067,0.07458415350681141,7.367975382945206,63.39467228425762,-5195136.0,-1443874.4,-752712.0,2940.399999999994,725844.0,1384157.0000000005,6001490.0,-15490.150889466726,1107330.9872595111,-0.04279621565421449,0.16598115555650184,101597.66239593114,654591.7932545635,847091.3942365455,1089302.2996777755,1358295.5459532335,1630383.2893081761,3105603.1263493733,1121507.464527501,383502.2974120773,0.538731904889211,0.4571352031515379,-2218290.0,-622649.6,-314596.0,12681.5,319626.0,593593.6000000001,2121170.0,-3258.9584407668585,472863.6811099563,-0.17396042006384646,0.05390268314853808,-1968600.0,-617616.4,-311126.5,10605.0,318964.0,582473.2000000001,1994630.0,-5159.312624907134,470521.55587617966,-0.1701819056743784,0.07563890617556934,-2239870.0,-631045.0,-321299.5,1984.06,322317.5,602490.2000000001,1885690.0,-7071.879823792735,481639.3219680096,-0.17005468260854587,0.15697012684052147,-1577300.0,-417008.4,-222260.5,-3842.27,220539.5,423716.2000000002,1367550.0,-23.0333113769433,332745.7141873981,0.01965310103890947,0.16690473544776818,-1440440.0,-422962.8,-221579.0,-2556.62,217431.5,429433.6000000001,1418400.0,-216.82573430082505,333880.3275899195,0.017930297925205663,0.16965396546552292,-1457270.0,-428614.6,-222687.5,-506.1,219172.0,422228.0,1467940.0,-647.5625802933956,334650.5413780804,0.01243129535301489,0.2016457944787029,6.0,13.0,13.0,14.0,15.0,15.0,18.0,13.932632374236606,1.0575886161092538,-0.9464695676027208,4.18007430941979,10.3583,10.8047,10.918050000000001,11.0459,11.1785,11.310880000000001,88.4443,11.389838179185292,3.6767886615921856,13.554195225601461,202.6892584244611,0.01341056475476925,0.00931813889063779,0.005162752628596613,0.050053516338223254,0.050053516338223254,0.0,0.0008184851728262922,0.0043442674557703205,0.008247812126172637,0.9865894352452308,0.0008184851728262922,0.04734621922810552,0.003588742680853743,0.0027702575080274508,0.0008814455707360071,0.0036517030787634576,0.0005036831832777183,0.00012592079581942958,0.0,0.0,0.0,0.0,0.9884782471825222,0.0,-4.47142,/home/santi-simaf/Escritorio/ENERGY.PY-V2/databases/results_plus_plus/dump.ni_fcc_r3.1_c7.5_7.5_8.1_n.004000
dump.ni_fcc_r3.1_c7.5_7.5_8.1_n.005000,-4.46962,-4.435957999999999,-4.4257,-4.41201,-4.395545,-4.376062,-3.45715,-4.400275886167601,0.07479956360426596,7.374824100924161,63.66013807564591,-4425957.0,-1443821.22,-752527.8500000001,-2700.0,717541.0,1365896.2000000016,4964090.0,-22507.37866734874,1099257.555594758,-0.051854898790069937,0.07787832771445391,150404.0936284897,660412.2744432911,853135.3191214157,1094074.1602381212,1365634.5068909577,1641093.478999826,3217512.2308586924,1130039.37503703,390202.7823954525,0.5811648797693468,0.5477074637731674,-2068270.0,-617320.2,-314480.5,5949.81,317836.0,589501.6000000001,1992400.0,-6623.632981307058,472933.49312125985,-0.17479751049585449,0.0782479717951472,-2210650.0,-618830.6,-314125.0,8721.31,315240.0,585396.4000000001,2005310.0,-6781.997924825286,472175.30413969205,-0.1833424754113094,0.13754570305570368,-2148180.0,-623068.2,-327327.0,7892.46,316903.0,585371.6000000001,1724790.0,-9101.747761216395,477582.97776014503,-0.17428996568812885,0.11826902697832153,-1484100.0,-416776.2,-221233.5,-51.017,223952.0,426240.0000000001,1425300.0,1755.75615758421,335003.4606195939,0.024961691501936452,0.23972922659945528,-1524610.0,-424892.6,-219246.5,1580.46,223196.5,425433.80000000005,1301330.0,786.4005907951903,336243.1590859119,-0.0120752196257021,0.19073897894314706,-1486700.0,-427965.8,-222977.0,-782.637,224655.0,426847.80000000016,1700090.0,-908.6924559982372,339401.3521970641,0.00765976834411866,0.2580186370188202,6.0,13.0,13.0,14.0,15.0,15.0,17.0,13.95366114713845,1.0643534037186255,-0.9825524127623123,4.333493999366074,10.3913,10.807,10.9195,11.0459,11.1761,11.306180000000001,95.9589,11.388116923754959,3.697790126864001,13.863708975540803,214.04475789926192,0.013914247938046968,0.009569980482276648,0.005792356607693761,0.050053516338223254,0.050053516338223254,0.0,0.0006925643770068627,0.005099792230686898,0.008121891330353207,0.986085752061953,0.0006925643770068627,0.04243530819114777,0.003588742680853743,0.0027702575080274508,0.0008184851728262922,0.0037146634766731727,0.0003777623874582887,0.00025184159163885915,0.0,0.0,0.0,0.0,0.9884782471825222,0.0,-4.46962,/home/santi-simaf/Escritorio/ENERGY.PY-V2/databases/results_plus_plus/dump.ni_fcc_r3.1_c7.5_7.5_8.1_n.005000
dump.ni_fcc_r3.2_c7.5_8.2_8.8.001000,-4.47276,-4.43549,-4.42513,-4.41124,-4.3946,-4.375712,-3.4243,-4.399265154997159,0.07501973189868402,7.056638002001322,58.9627230200329,-4986870.0,-1367100.08,-692989.75,44892.0,774394.0,1417957.0,6139740.0,33047.57718731928,1095356.1661662587,-0.038628582862814266,0.1916427679987982,134020.45700104893,658830.3481225059,856403.585245253,1100213.5956090163,1384292.7669473542,1667844.153919004,3242217.9788758806,1139704.1123973127,398705.718653073,0.5869533039278975,0.590623066644675,-2132940.0,-600729.6,-300590.0,27133.0,334348.0,596436.4,1969050.0,9894.324244927082,472272.1450171149,-0.18555374315897796,0.13315285847958025,-1957930.0,-597624.7999999999,-294995.0,28352.4,334365.5,599037.2000000001,2199210.0,12782.911195028095,470810.39455970796,-0.15740594612906178,0.1270535854895356,-2373930.0,-600701.7999999999,-300964.5,24214.1,337588.0,603084.6000000001,2185470.0,10370.341747364102,473665.34551236546,-0.18492325405086632,0.18747695071027337,-1418640.0,-432326.8,-226137.0,1393.04,223790.5,429832.2000000002,1651760.0,-444.70412634004714,341209.79454351636,0.01971229638224849,0.27859556255087536,-1394460.0,-432822.0,-223600.5,-2202.81,226194.5,430153.0000000001,1669960.0,671.4323747648209,342261.4860328335,0.037233944706466446,0.23465298636519938,-1636030.0,-434406.2,-222913.5,-2109.67,223074.0,432425.4,1590820.0,-750.1774506218832,343303.03277524706,0.005548407446097834,0.26603608367824627,6.0,13.0,13.0,14.0,15.0,15.0,17.0,13.899867415872214,1.0553320954295506,-0.9350165415180108,3.8859883955596786,10.4029,10.8234,10.9336,11.0583,11.1879,11.320219999999999,117.996,11.43189474714313,3.8822034618805055,14.268120988963682,240.0872079163629,0.014773659953279878,0.0099753772334112,0.005745312204053286,0.05000315676494728,0.05000315676494728,0.0,0.0005682176905107645,0.005177094513542522,0.009028347749226593,0.9852263400467202,0.0005682176905107645,0.049498074373382155,0.005303365111433802,0.0036618473388471493,0.0006944882884020456,0.002146600164151777,0.0006313529894564051,0.00031567649472820256,0.0,0.0,0.0,0.0,0.9872466696129806,0.0,-4.47276,/home/santi-simaf/Escritorio/ENERGY.PY-V2/databases/results_plus_plus/dump.ni_fcc_r3.2_c7.5_8.2_8.8.001000
dump.ni_fcc_r3.2_c7.5_8.2_8.8.002000,-4.4743,-4.43619,-4.42552,-4.41209,-4.3959,-4.376748,-3.49473,-4.40015680472252,0.07463821101708207,7.067463972120357,58.81823457073351,-4438700.0,-1394993.52,-724047.25,13738.5,746092.5,1397397.4000000001,4300770.0,7094.380437893805,1085941.2729537375,-0.06047395312348897,0.03981971108432214,132621.03144833702,653831.0624812854,849784.947118497,1090892.5958319637,1367365.2612822182,1633050.563144816,3223761.457498678,1124915.167415273,385572.0322775591,0.5439102336595988,0.5230147126121452,-2106050.0,-601340.4,-311310.5,15487.2,324121.0,594460.4000000001,1566070.0,1954.022751625734,465959.7336869661,-0.17298250245554422,0.02832348517160277,-1841140.0,-611798.6,-305763.5,20103.8,330580.5,594286.8,1868830.0,3239.8034070711533,471646.5826508782,-0.20325341015330137,0.046632550983528365,-2112270.0,-607952.3999999999,-303670.5,19894.8,318435.5,586639.2000000001,1841040.0,1900.5542791969174,467039.5608637563,-0.1702356375200165,0.10044074206735498,-1380660.0,-426682.0,-222961.5,-461.977,223062.5,424958.4000000002,1417090.0,-984.9721102500158,338706.82223163545,-0.02004294723609802,0.22643504293574068,-1429200.0,-425626.0,-218880.0,2900.2,225145.5,425486.00000000006,1340240.0,1995.0954068122994,333554.81779926154,0.01610244977939619,0.09877944776150871,-1477360.0,-426742.3999999999,-224662.0,-3392.63,220134.5,423523.8000000001,1611450.0,-2318.4187355122167,336301.2417179755,0.009582464853626762,0.16206888549932108,6.0,13.0,13.0,14.0,15.0,15.0,18.0,13.91527242881495,1.0530293403952011,-0.882596363702525,3.65253679586659,10.3661,10.81696,10.9255,11.0505,11.1831,11.31442,93.3659,11.414778035229496,3.776725478324157,13.851161013179846,219.66566449178606,0.013952901066986552,0.009533430140791716,0.004608876823031757,0.05000315676494728,0.05000315676494728,0.0,0.0004419470926194836,0.004166929730412274,0.009344024243954795,0.9860470989330135,0.0004419470926194836,0.04848790959025191,0.005429635709325083,0.003472441442010228,0.0013889765768040911,0.0017046530715322937,0.0008207588862933266,0.00012627059789128102,0.0,0.0,0.0,0.0,0.9870572637161437,0.0,-4.4743,/home/santi-simaf/Escritorio/ENERGY.PY-V2/databases/results_plus_plus/dump.ni_fcc_r3.2_c7.5_8.2_8.8.002000
dump.ni_fcc_r3.2_c7.5_8.2_8.8.003000,-4.47881,-4.4357,-4.42511,-4.41169,-4.39515,-4.37549,-3.46774,-4.399572262137761,0.07484374210381933,7.069828603564522,59.17850825642338,-4520030.0,-1416266.5999999999,-730814.6,17413.400000000023,748946.7,1421148.56,4443552.0,4993.038258840203,1107045.9538531136,-0.06916696438879791,0.13345267995530152,89167.00825323904,653581.1890580255,851960.6974909753,1096728.5506546276,1368940.521442964,1650343.855139721,3437455.107450714,1131747.14382029,397163.28259463224,0.620825382229188,0.7241153096592972,-2202400.0,-621051.6,-303364.0,13038.8,325883.0,595061.6,2054860.0,-290.67293002714604,476298.44155266316,-0.17247756666025288,0.19189586506818523,-1906620.0,-613406.8,-303918.5,21290.5,330415.0,601665.6000000002,1556900.0,3381.579014544477,474234.72340352176,-0.19783186969794517,0.07752447021822029,-2022510.0,-620364.0,-306801.5,17319.6,328459.0,597714.4,2070820.0,1902.1321743228748,477276.2089950213,-0.19977787663364732,0.17368597831197397,-1414700.0,-430307.2,-222284.5,870.432,224890.0,425552.8000000001,1671580.0,-129.95312937685412,339404.5261635113,-0.019402052318447337,0.289257663848562,-1413540.0,-425791.8,-222433.5,1689.34,223786.5,433822.0000000003,1650640.0,1070.6969564618976,338928.18066688685,-0.006492701861573817,0.22598220759375343,-1631690.0,-430459.9999999999,-218272.5,-196.569,217211.0,425118.20000000007,1559110.0,-1849.1232372940217,337585.6706730929,-0.03158400829235954,0.3295016646195057,6.0,13.0,13.0,14.0,15.0,15.0,18.0,13.91729275838121,1.0503083905258266,-0.8719028973855354,3.7797752935844944,10.3275,10.814680000000001,10.9241,11.052,11.1851,11.3205,97.622,11.41958864195972,3.825207811408431,13.957996885609882,223.16246142628444,0.014710524654334239,0.009722836037628638,0.0051139592145968815,0.05000315676494728,0.05000315676494728,0.0,0.0004419470926194836,0.0046720121219773975,0.009596565439737357,0.9852894753456658,0.0004419470926194836,0.04299513858198119,0.005240229812488162,0.0032830355451733064,0.0013258412778584506,0.0018940589683692152,0.0005682176905107645,0.00037881179367384307,0.0,0.0,0.0,0.0,0.9873098049119262,0.0,-4.47881,/home/santi-simaf/Escritorio/ENERGY.PY-V2/databases/results_plus_plus/dump.ni_fcc_r3.2_c7.5_8.2_8.8.003000
dump.ni_fcc_r3.2_c7.5_8.2_8.8.004000,-4.48018,-4.43628,-4.42596,-4.41215,-4.3955400000000004,-4.376608,-3.4441,-4.400076290801187,0.07529332638927234,7.077362471622914,59.09692644882097,-4076480.0,-1402411.8800000001,-716785.5,37582.0,772446.1499999999,1422940.6000000006,5209390.0,18045.19956869752,1107598.2916451835,-0.07236652237736596,0.0570270699727935,115631.41816833346,644159.8717742176,841476.8051490127,1079397.6341919922,1356338.2574472365,1632305.7437444332,3118058.040541935,1116365.8304331151,390483.1071604598,0.5626185852667027,0.4687674538438027,-2091080.0,-607472.7999999999,-297577.5,19697.0,339571.0,600498.8,1856310.0,8040.034828208849,473306.27300763683,-0.19076305908589983,0.11221964810332485,-2035160.0,-607439.2,-303674.0,23696.0,334301.0,593871.2000000001,1661810.0,5453.089716478313,473560.37120330386,-0.19277594421821484,0.09589506670214165,-1906900.0,-612680.6,-306702.0,18403.8,328738.0,602392.2,1838520.0,4552.075024010354,475570.4114456135,-0.17583078664527965,0.11806315023255642,-1511800.0,-422853.6,-220535.0,-1055.0,213866.0,414122.4,1535440.0,-2240.3569692390934,330361.1957089796,0.021716002170305265,0.22906509865166447,-1454190.0,-419754.39999999997,-219899.0,-813.869,215129.0,421438.6000000002,1384110.0,-1450.3301128669732,333653.6377787018,-0.01624553506926849,0.2309459108812577,-1498870.0,-428059.8,-217214.5,-2500.11,213960.0,425116.0000000002,1338740.0,-2331.881362144075,336209.1952100912,-0.011866683176181673,0.26977290144674626,7.0,13.0,13.0,14.0,15.0,15.0,17.0,13.911610581476102,1.0568585738336285,-0.9634332882942762,4.14091967142463,10.4016,10.8124,10.92505,11.0529,11.1848,11.318019999999999,111.248,11.426807216364669,3.896034133335298,14.194815421562907,234.1307984211493,0.015405012942736284,0.01003851253235684,0.006060988698781489,0.05000315676494728,0.05000315676494728,0.0,0.0006944882884020456,0.005366500410379443,0.009344024243954795,0.9845949870572637,0.0006944882884020456,0.04299513858198119,0.005619041606162005,0.003219900246227666,0.0010733000820758885,0.0022097354630974176,0.0006944882884020456,0.00025254119578256204,0.0,0.0,0.0,0.0,0.9869309931182524,0.0,-4.48018,/home/santi-simaf/Escritorio/ENERGY.PY-V2/databases/results_plus_plus/dump.ni_fcc_r3.2_c7.5_8.2_8.8.004000
