file,pe_mean,pe_std,pe_median,coord_mean,coord_std,coord_entropy,coord_bin_10_11,vacancies,file_hash,_n_atoms_metadata,_processing_mode,file_path
dump.fcc_ni.1047.,-4.146838333333332,0.13905827783868532,-4.149865,11.979166666666666,1.2114626878165218,1.3191032004522447,0.375,16336,69fe77a0,48,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1047.
dump.fcc_ni.1048.,-4.146315208333333,0.1377316596585407,-4.156734999999999,12.083333333333334,1.2174849089603121,1.2919108063283162,0.22916666666666666,16336,a62cc186,48,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1048.
dump.fcc_ni.1049.,-4.151942708333333,0.1371389584720795,-4.169905,12.083333333333334,1.381231848184698,1.3842622543903724,0.3125,16336,b2f8140c,48,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1049.
dump.fcc_ni.105.,-4.019363183520599,0.19746043382293418,-4.00196,10.9812734082397,1.6163013182209254,1.7598141235311604,0.4157303370786517,16117,985408c4,267,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.105.
dump.fcc_ni.1050.,-4.151532500000001,0.1403495831691163,-4.167955,12.145833333333334,1.4290241177384004,1.355612939880714,0.3125,16336,ce4370ef,48,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1050.
dump.fcc_ni.1051.,-4.16002380952381,0.12178691539218539,-4.14805,11.738095238095237,1.127473406955306,1.3228686993055636,0.47619047619047616,16342,da0d24c8,42,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1051.
dump.fcc_ni.1052.,-4.1556692857142865,0.1216304440266149,-4.13752,11.976190476190476,1.3157228420074858,1.3981019136837105,0.3333333333333333,16342,48d05251,42,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1052.
dump.fcc_ni.1053.,-4.1559880952380945,0.12555351517139277,-4.148075,12.0,1.1686974195815552,1.3141623459374254,0.3333333333333333,16342,57141fc8,42,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1053.
dump.fcc_ni.1054.,-4.1579388095238095,0.12382082972649619,-4.16234,11.857142857142858,1.2010448412950259,1.3689881826131696,0.2857142857142857,16342,3c12b62f,42,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1054.
dump.fcc_ni.1055.,-4.15959380952381,0.12599340511104154,-4.14465,12.047619047619047,1.413392061541432,1.410352867965972,0.2857142857142857,16342,26385b78,42,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1055.
dump.fcc_ni.1056.,-4.144541777777778,0.13406136402424226,-4.15008,11.777777777777779,1.459901753993443,1.470027916318355,0.3333333333333333,16339,bc233bed,45,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1056.
dump.fcc_ni.1057.,-4.145109333333333,0.1300790052132654,-4.14761,12.0,1.1677484162422844,1.310783677699714,0.3333333333333333,16339,05c5204f,45,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1057.
dump.fcc_ni.1058.,-4.142043333333334,0.12414103449486213,-4.14232,12.066666666666666,1.2504544628399563,1.3318453211428216,0.2,16339,043eea3b,45,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1058.
dump.fcc_ni.1059.,-4.14106488888889,0.13053198574613148,-4.14134,12.155555555555555,1.2423503303957153,1.3196011936191419,0.26666666666666666,16339,3e84f94d,45,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1059.
dump.fcc_ni.106.,-4.020176254681648,0.19545142647402677,-3.99626,11.183520599250937,1.7579117509699216,1.7587566068340075,0.3782771535580524,16117,24137d34,267,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.106.
dump.fcc_ni.1060.,-4.141928444444444,0.1322491924181487,-4.14669,12.155555555555555,1.313488684858962,1.3115286945450335,0.3111111111111111,16339,6e6d309c,45,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1060.
dump.fcc_ni.1061.,-4.1690205,0.12571063229312968,-4.2045449999999995,12.275,1.3772417622897122,1.2476875159876417,0.35,16344,7ad4ab90,40,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1061.
dump.fcc_ni.1062.,-4.16590675,0.11956928392525167,-4.19641,12.375,1.4085362469508405,1.2708794987550347,0.275,16344,1a2d464c,40,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1062.
dump.fcc_ni.1063.,-4.1591455,0.11964523261259966,-4.158055,12.225,1.2707256154432356,1.2607678436342171,0.325,16344,d21dbcb5,40,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1063.
dump.fcc_ni.1064.,-4.16428575,0.12151410068831414,-4.196815,12.325,1.4916433890176297,1.346714818276752,0.275,16344,f8fe3c25,40,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1064.
dump.fcc_ni.1065.,-4.1620615,0.12294485354449337,-4.20273,12.275,1.061868213369297,1.185902082012027,0.225,16344,24c7c96d,40,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1065.
dump.fcc_ni.1066.,-4.165716976744187,0.13214158475512053,-4.23127,11.906976744186046,1.3059197358908194,1.4214212522524732,0.3023255813953488,16341,14c3aed5,43,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1066.
dump.fcc_ni.1067.,-4.156962790697674,0.1362353034507293,-4.21185,11.976744186046512,1.1647270698695131,1.3035222076376172,0.3023255813953488,16341,0fa11beb,43,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1067.
dump.fcc_ni.1068.,-4.1649311627906975,0.13297865589938182,-4.19595,12.488372093023257,1.4371283042972127,1.278245295177146,0.23255813953488372,16341,38fc539c,43,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1068.
dump.fcc_ni.1069.,-4.160447441860466,0.13774716058076122,-4.2289,12.069767441860465,1.4039968260242461,1.357895013034066,0.3023255813953488,16341,c8405a46,43,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1069.
dump.fcc_ni.107.,-4.0217153558052425,0.19444307626184562,-4.00387,11.168539325842696,1.6941026971927156,1.752262105815921,0.34831460674157305,16117,8c075cd0,267,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.107.
dump.fcc_ni.1070.,-4.162752325581396,0.1262119454545222,-4.21534,12.465116279069768,1.3156355916311997,1.2263559463056166,0.18604651162790697,16341,17228cf4,43,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1070.
dump.fcc_ni.1071.,-4.152464423076923,0.12333632167678207,-4.150675,12.076923076923077,1.4798801467918874,1.3775755504793734,0.36538461538461536,16332,4bb4a90e,52,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1071.
dump.fcc_ni.1072.,-4.151451538461538,0.11863643887507441,-4.14912,11.884615384615385,1.2626434479382602,1.3918576872811173,0.3269230769230769,16332,190b4558,52,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1072.
dump.fcc_ni.1073.,-4.1499542307692305,0.12131058558059343,-4.15083,12.038461538461538,1.3278545051047568,1.382622912202066,0.3076923076923077,16332,b202bed6,52,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1073.
dump.fcc_ni.1074.,-4.148326923076922,0.12167336624377582,-4.146725,12.442307692307692,1.3920426737100642,1.209574003682026,0.2692307692307692,16332,caa18972,52,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1074.
dump.fcc_ni.1075.,-4.146357692307693,0.12178156846624831,-4.146945,11.98076923076923,1.3208788609517532,1.406559190045067,0.28846153846153844,16332,616eea84,52,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1075.
dump.fcc_ni.1076.,-4.159314888888889,0.11896681648911826,-4.21367,12.133333333333333,1.2172995448196726,1.2743799038801968,0.28888888888888886,16339,286ba356,45,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1076.
dump.fcc_ni.1077.,-4.165507777777777,0.11877371165924351,-4.20786,12.222222222222221,1.241130146440751,1.271114867806904,0.26666666666666666,16339,bb39aca2,45,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1077.
dump.fcc_ni.1078.,-4.158163111111111,0.11591479070307366,-4.19318,12.11111111111111,1.1326200964261066,1.2469767654701798,0.24444444444444444,16339,6f7f0b35,45,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1078.
dump.fcc_ni.1079.,-4.159676444444444,0.12227750700308253,-4.20176,12.444444444444445,1.2890369124335275,1.208553839995156,0.24444444444444444,16339,e38717f8,45,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1079.
dump.fcc_ni.108.,-4.022434494382022,0.19461749493844474,-4.00037,11.074906367041198,1.672985122624591,1.7369336502006485,0.3408239700374532,16117,6c506eed,267,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.108.
dump.fcc_ni.1080.,-4.166160444444444,0.11760726019169893,-4.19744,12.377777777777778,1.153825433639392,1.1818287219602004,0.2222222222222222,16339,6655ef0c,45,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1080.
dump.fcc_ni.1081.,-4.17420125,0.12567572586922426,-4.20288,12.15,1.4241506690674017,1.327194993464529,0.375,16344,f4ff5454,40,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1081.
dump.fcc_ni.1082.,-4.16513125,0.12158197420770729,-4.186305,12.125,1.304577738934356,1.2827201266842603,0.375,16344,cfd2054a,40,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1082.
dump.fcc_ni.1083.,-4.1737364999999995,0.12250939862532366,-4.19885,12.175,1.4121723581881815,1.3553989229320216,0.275,16344,7c897daf,40,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1083.
dump.fcc_ni.1084.,-4.17001775,0.12004693335370208,-4.202154999999999,12.525,1.449801047358939,1.2235576846527028,0.3,16344,02fa894e,40,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1084.
dump.fcc_ni.1085.,-4.16019025,0.12094867278583032,-4.195539999999999,12.125,1.4176090379986241,1.318941968400436,0.325,16344,de238b5c,40,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1085.
dump.fcc_ni.1086.,-4.162077999999999,0.11772550319956053,-4.15235,12.2,1.304823398994708,1.2515430867984492,0.275,16344,a77e872e,40,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1086.
dump.fcc_ni.1087.,-4.165104250000001,0.11899635949802014,-4.1550899999999995,11.95,1.2598331187818042,1.3679817958328766,0.35,16344,721557d6,40,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1087.
dump.fcc_ni.1088.,-4.16539125,0.10945720227178593,-4.1621950000000005,12.475,1.4320059446947229,1.236025554286801,0.275,16344,fa1b0a12,40,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1088.
dump.fcc_ni.1089.,-4.16569875,0.11540618552474478,-4.152085,12.4,1.3922864426767712,1.2478681174343942,0.175,16344,a4ab37ae,40,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1089.
dump.fcc_ni.109.,-4.019125917602996,0.19369410130574397,-4.00198,10.95131086142322,1.7040057198341356,1.7618114305124764,0.36329588014981273,16117,ac95da5c,267,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.109.
dump.fcc_ni.1090.,-4.164948,0.11810449706368793,-4.149495,12.15,1.1886212655091246,1.2504419392492485,0.275,16344,ef753d56,40,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1090.
dump.fcc_ni.1091.,-4.1531062499999996,0.12282136931375741,-4.1579,12.020833333333334,1.3287265273174775,1.345711448165738,0.3541666666666667,16336,07340c89,48,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1091.
dump.fcc_ni.1092.,-4.151055416666667,0.12242913724531104,-4.148065,11.9375,1.327391458879551,1.4149111585315066,0.3333333333333333,16336,3e8663cf,48,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1092.
dump.fcc_ni.1093.,-4.141753333333333,0.1226516430631864,-4.151015,11.833333333333334,1.3262221715183886,1.4221409047781195,0.3541666666666667,16336,32b19d4e,48,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1093.
dump.fcc_ni.1094.,-4.1495831249999995,0.12019842828576013,-4.1579049999999995,12.104166666666666,1.3406823180806797,1.3368331576270072,0.2708333333333333,16336,c59f87b7,48,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1094.
dump.fcc_ni.1095.,-4.150846666666666,0.11921632790736471,-4.159365,12.270833333333334,1.1058756679246546,1.1896698310740197,0.2708333333333333,16336,ab3d34bc,48,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1095.
dump.fcc_ni.1096.,-4.156839767441861,0.13062010839304683,-4.23007,12.046511627906977,1.1741965514888208,1.2810617821330506,0.27906976744186046,16341,21261b4e,43,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1096.
dump.fcc_ni.1097.,-4.155212790697675,0.13778362950181436,-4.18121,12.209302325581396,1.4235793174564249,1.3330805420497422,0.27906976744186046,16341,2aa34cf7,43,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1097.
dump.fcc_ni.1098.,-4.162516744186047,0.13638651400865487,-4.17695,12.046511627906977,1.3084612622701417,1.293139045090475,0.3488372093023256,16341,4f9e25a6,43,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1098.
dump.fcc_ni.1099.,-4.1601211627906975,0.12841214707060386,-4.20979,12.255813953488373,1.2168073615156836,1.23462159434265,0.3023255813953488,16341,aebc3d75,43,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1099.
dump.fcc_ni.11.,-4.213959166666666,0.08309435244329795,-4.196445,12.583333333333334,1.2128538629008951,1.1220934676932761,0.16666666666666666,16360,331dc6db,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.11.
dump.fcc_ni.110.,-4.0142214089347075,0.20337959956117338,-3.99883,11.0,1.697868846728055,1.7847211223151582,0.39862542955326463,16093,b9e715ef,291,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.110.
dump.fcc_ni.1100.,-4.16657465116279,0.13354886803729224,-4.22508,12.44186046511628,1.402418414253704,1.2809822642400062,0.20930232558139536,16341,c471c8f9,43,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1100.
dump.fcc_ni.1101.,-4.1575772727272735,0.1344374735507722,-4.15977,12.159090909090908,1.2929717315239668,1.2668553797996986,0.1590909090909091,16340,d2e56cdd,44,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1101.
dump.fcc_ni.1102.,-4.158889090909091,0.1337706200200541,-4.16185,12.113636363636363,1.279823917592683,1.330552040749634,0.2727272727272727,16340,ee93f507,44,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1102.
dump.fcc_ni.1103.,-4.144817954545454,0.1345332610482514,-4.154225,12.136363636363637,1.0694686594429288,1.2255802276521899,0.25,16340,452859f6,44,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1103.
dump.fcc_ni.1104.,-4.154123636363637,0.13889956676294735,-4.16605,12.386363636363637,1.2429505236445777,1.147405363491886,0.11363636363636363,16340,9b52bdb8,44,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1104.
dump.fcc_ni.1105.,-4.154506136363636,0.13738164675865736,-4.153855,12.045454545454545,1.219121785597482,1.3082082943611701,0.22727272727272727,16340,91671c6c,44,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1105.
dump.fcc_ni.1106.,-4.152148863636364,0.1350965772244005,-4.158205,11.931818181818182,1.3876151076950676,1.4113218537901444,0.20454545454545456,16340,bc189e5c,44,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1106.
dump.fcc_ni.1107.,-4.161785227272727,0.13983381722416802,-4.175715,11.977272727272727,1.3722945707851293,1.4002404187785398,0.22727272727272727,16340,48bee621,44,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1107.
dump.fcc_ni.1108.,-4.149159772727273,0.13904594003235773,-4.14414,12.181818181818182,1.2060453783110545,1.2573338752741234,0.3181818181818182,16340,fcc2e444,44,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1108.
dump.fcc_ni.1109.,-4.152999318181818,0.1331852499759347,-4.1609549999999995,12.0,1.3809332873770719,1.2744251670466344,0.29545454545454547,16340,bf0f5457,44,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1109.
dump.fcc_ni.111.,-4.013940206896552,0.2038131098855094,-3.99993,11.155172413793103,1.6658769954418153,1.736968689769519,0.3758620689655172,16094,9578c3bf,290,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.111.
dump.fcc_ni.1110.,-4.152897045454545,0.13154317214351824,-4.16343,12.25,1.1837072233866255,1.2198832885126694,0.18181818181818182,16340,f39b6295,44,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1110.
dump.fcc_ni.1111.,-4.148121346153845,0.12054650807035543,-4.16663,12.096153846153847,1.4315714029518831,1.2864930155971648,0.21153846153846154,16332,ff0cec8e,52,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1111.
dump.fcc_ni.1112.,-4.147083076923077,0.11858177339921923,-4.14797,11.884615384615385,1.0600378490069589,1.3079105942546492,0.38461538461538464,16332,0fc5cbc2,52,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1112.
dump.fcc_ni.1113.,-4.1473576923076925,0.11762845103379264,-4.151795,12.096153846153847,1.1924536474670475,1.3298944676874864,0.2692307692307692,16332,113d7f46,52,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1113.
dump.fcc_ni.1114.,-4.14869,0.11909755273164377,-4.151400000000001,12.076923076923077,1.1689806829473584,1.2854470596679053,0.21153846153846154,16332,0520415a,52,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1114.
dump.fcc_ni.1115.,-4.1495623076923085,0.12096897561456324,-4.16405,12.057692307692308,1.2589049324549,1.3558699478782437,0.3076923076923077,16332,62ed5d0d,52,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1115.
dump.fcc_ni.1116.,-4.1654595,0.12146367178644878,-4.2030899999999995,12.1,1.4286446867663214,1.3996548884819755,0.325,16344,fc6967b7,40,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1116.
dump.fcc_ni.1117.,-4.165996000000001,0.11765147627959974,-4.196145,12.4,1.127738831376694,1.1474155800464096,0.175,16344,f23a409b,40,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1117.
dump.fcc_ni.1118.,-4.163947500000001,0.12506719756359078,-4.19949,12.325,1.3471241923978612,1.2092866125915627,0.3,16344,5a743af2,40,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1118.
dump.fcc_ni.1119.,-4.16873725,0.11843994724120742,-4.1667749999999995,12.35,1.2100010595460502,1.1538939953064415,0.2,16344,289d9b00,40,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.1119.
